customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4480,1,0.0,1,0,0.6794410760776135,1,0,1,0,2,0,0,2,2,2,1,2,0.9957265734327089,3973,0
215,1,0.0,1,0,1.1251824973070819,1,2,1,0,2,2,0,2,2,1,0,0,1.2445195165961593,5024,0
735,0,0.0,1,1,1.489880023767556,1,0,2,1,1,1,1,1,1,1,1,1,-1.409810390011302,822,0
5372,1,0.0,0,0,0.31474354961713946,1,2,1,0,0,0,0,2,0,0,1,2,0.6758499322225586,2923,0
5117,1,0.0,1,0,1.4088361289985616,1,0,0,2,2,0,2,0,2,2,1,1,0.16857081434383492,3954,0
4119,1,0.0,1,1,-0.5362173454573,1,2,1,0,0,0,2,2,2,1,1,2,1.1944378202450754,1451,1
1245,0,0.0,1,1,-0.7793490297642828,1,0,2,1,1,1,1,1,1,2,0,3,-1.3936550040915974,2362,0
6782,0,0.0,0,1,0.35526549700163657,1,2,1,0,2,0,0,2,0,0,1,0,0.7921687108444314,3146,0
6463,0,0.0,1,1,-0.3336076085348144,1,0,0,2,0,0,2,0,0,0,0,2,-0.28539552999986373,581,0
1381,0,0.0,0,0,-1.1035246088402597,1,2,0,0,2,0,0,0,2,0,1,2,0.0005548007789072542,3190,0
736,0,0.0,1,1,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,1,3,0.16533973715989372,5440,1
3456,0,0.0,1,1,1.6114458659210473,1,2,0,2,2,2,2,2,0,2,0,0,0.5239893045773355,4716,0
1519,0,0.0,0,0,-0.3336076085348144,1,0,0,0,0,2,0,0,0,0,1,1,-0.4744135452604073,426,0
6489,0,0.0,1,0,0.3957874443861337,1,2,0,2,0,2,2,2,2,2,0,1,0.6580790077108832,3095,0
920,0,0.0,0,0,-1.1440465562247568,1,0,2,1,1,1,1,1,1,0,0,3,-1.419503621563125,6131,0
2988,1,0.0,0,0,1.4493580763830587,1,2,1,2,2,2,2,2,2,1,1,1,1.719487862635474,6035,0
972,0,0.0,1,1,0.03108991792565964,1,0,2,1,1,1,1,1,1,1,0,3,-1.4178880829711542,4774,0
5519,1,0.0,0,0,-0.0499539768433346,1,2,1,0,2,2,0,2,2,1,1,2,1.2752147498435982,2662,1
5530,0,0.0,0,0,-1.1440465562247568,1,2,1,0,2,0,0,0,0,0,0,0,0.45129006793866494,2651,1
6794,0,0.0,1,1,-1.184568503609254,1,0,1,0,2,0,2,0,0,0,1,2,0.5175271502094536,2055,0
151,0,0.0,1,1,0.6389191286931164,1,2,0,0,2,0,2,2,2,2,0,2,0.5062183800656606,3312,0
1865,0,0.0,1,0,-0.6983051349952885,1,2,2,1,1,1,1,1,1,2,0,3,-1.2531031465901676,3310,0
4302,0,0.0,0,0,-0.2930856611503173,1,0,2,1,1,1,1,1,1,1,0,1,-1.4243502373390362,4410,0
6443,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4114259286032727,1612,0
2963,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,2,-1.4469677776266225,1479,0
1653,0,0.0,0,0,0.19317770746364812,1,0,1,0,2,2,0,0,0,1,0,2,0.519142688801424,2615,0
4744,1,0.0,1,0,1.2467483394605732,1,0,0,2,2,0,2,2,0,1,0,1,0.22026804928688937,3774,0
2718,0,0.0,0,0,-1.225090450993751,1,0,0,2,0,0,0,2,2,0,1,2,0.218652510694919,850,1
2751,0,0.0,1,0,1.2872702868450703,1,2,2,1,1,1,1,1,1,2,0,3,-1.2417943764463746,1217,0
2950,0,0.0,0,1,-0.17151981899682595,1,0,2,1,1,1,1,1,1,0,0,3,-1.413041467195243,4466,0
3557,0,0.0,0,0,-1.2656123983782481,1,0,1,0,0,2,0,0,0,0,0,2,0.3737442155240828,5773,0
478,1,0.0,0,0,-1.1440465562247568,1,2,1,0,0,0,0,0,2,0,1,2,0.7000830111021155,2934,1
6676,1,0.0,1,0,1.3683141816140645,1,2,1,0,2,2,0,0,2,1,0,2,1.0118819593524135,5075,0
1122,0,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,1,2,0.20249712477521442,5506,0
3817,0,0.0,1,0,-0.5767392928417971,1,0,0,0,0,0,2,0,0,0,1,3,-0.44210277342099813,6341,0
5433,1,0.0,1,1,-1.3061343457627452,1,0,2,1,1,1,1,1,1,2,0,3,-1.4259657759310065,0,0
5377,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,0,0,0,0,3,-0.5713458607786347,3906,1
3192,1,0.0,0,1,-0.8198709771487799,1,0,2,1,1,1,1,1,1,2,0,0,-1.442121161850711,1747,0
221,0,0.0,0,0,0.35526549700163657,1,2,1,0,2,2,0,2,2,0,1,2,1.367300449585914,3770,1
6914,1,0.0,0,0,-0.8198709771487799,1,2,2,1,1,1,1,1,1,0,0,2,-1.2595653009580494,2741,0
5942,0,0.0,1,1,0.9225727603845962,1,0,2,1,1,1,1,1,1,2,0,3,-1.4114259286032727,153,0
572,0,0.0,0,0,-1.0224807140712655,1,2,1,0,0,0,0,0,0,0,1,2,0.3672820611562009,4671,0
1042,0,0.0,0,0,-0.8198709771487799,1,0,1,0,0,2,2,0,2,0,1,2,0.8212484054998997,190,1
6135,0,0.0,1,1,1.4493580763830587,1,2,0,2,2,2,2,2,2,2,0,1,0.7760133249247267,5026,0
3219,0,0.0,0,0,-0.6577831876107914,1,0,2,1,1,1,1,1,1,1,0,0,-1.4178880829711542,2762,0
4501,1,0.0,0,0,-0.9009148719177741,1,2,1,0,0,0,0,0,0,0,1,3,0.32850913494891026,6070,1
917,0,0.0,1,0,1.6114458659210473,1,2,1,0,2,2,0,2,2,1,1,2,1.2073621289808387,5681,0
4920,1,0.0,1,1,-0.3741295559193116,1,0,2,1,1,1,1,1,1,2,0,3,-1.392039465499627,3866,0
612,0,0.0,1,0,-0.860392924533277,1,2,1,0,0,2,0,2,2,0,1,2,1.147587201077932,107,1
5443,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,0,0,0,1,3,-0.6408140202333644,3737,1
769,0,0.0,0,0,-0.6577831876107914,1,0,0,0,2,0,2,0,0,0,1,3,-0.3257839947991252,6155,1
6444,0,0.0,0,0,-1.2656123983782481,1,2,1,0,0,0,0,0,2,0,1,3,0.6936208567342336,6210,1
3162,1,0.0,1,0,-0.8198709771487799,1,0,1,0,2,0,0,0,2,0,1,1,0.6806965479984697,6529,0
6268,0,0.0,1,0,1.4493580763830587,1,2,1,0,2,2,2,0,0,2,0,1,0.847097022971427,5088,0
1528,0,0.0,1,1,-1.1440465562247568,1,2,0,0,0,0,0,0,0,0,0,3,-0.42433184890932296,2027,1
2735,0,0.0,0,1,-1.2656123983782481,1,0,0,0,0,2,0,0,2,0,0,2,-0.15453690405025655,4842,1
3874,1,0.0,0,0,-0.21204176638132308,1,0,0,2,0,0,2,0,0,0,0,3,-0.3403238421268592,854,0
2531,1,0.0,0,0,-0.4551734506883058,1,0,2,1,1,1,1,1,1,0,1,3,-1.4227346987470657,3557,0
472,1,0.0,0,0,-0.7793490297642828,1,0,1,0,0,2,0,2,0,0,1,2,0.620921620095563,121,1
2559,0,0.0,0,0,-1.2656123983782481,1,0,0,2,2,0,0,0,0,0,1,2,-0.293473222959716,4492,1
3922,0,0.0,1,0,-0.4551734506883058,1,2,1,2,0,2,0,2,2,0,1,2,1.2897545971713325,1890,1
2716,1,0.0,0,0,-0.5362173454573,1,0,2,1,1,1,1,1,1,2,0,3,-1.4324279302988885,3099,0
1256,1,0.0,1,0,-0.0499539768433346,1,0,1,0,0,2,0,2,2,1,1,2,0.9634158015932998,2540,0
5056,1,0.0,0,0,0.8010069182311049,1,2,0,2,2,2,2,2,2,2,1,3,0.8164017897239882,3938,0
944,0,0.0,0,0,0.5578752339241222,1,2,1,0,2,2,0,0,2,1,1,2,0.9747245717370933,3753,0
3491,0,0.0,1,1,-0.860392924533277,1,0,2,1,1,1,1,1,1,0,1,3,-1.445352239034652,1346,1
2545,0,0.0,1,1,1.5709239185365502,1,0,2,1,1,1,1,1,1,2,0,0,-1.4243502373390362,705,0
6784,0,0.0,1,1,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.4405056232587408,1482,0
1861,1,0.0,1,0,1.4493580763830587,1,2,2,1,1,1,1,1,1,2,0,1,-1.2579497623660791,1100,0
4082,1,0.0,1,0,1.6114458659210473,1,0,0,2,2,2,2,2,2,2,0,3,0.6613100848948245,4935,0
265,0,0.0,0,0,-1.225090450993751,1,0,2,1,1,1,1,1,1,0,0,3,-1.4437367004426818,3741,0
6276,0,0.0,0,0,0.35526549700163657,1,0,0,2,0,2,2,2,2,1,1,0,0.5126805344335421,2885,0
4457,1,0.0,1,1,1.6114458659210473,1,2,2,1,1,1,1,1,1,2,0,1,-1.2417943764463746,1439,0
5815,1,0.0,1,0,-1.0630026614557626,1,2,1,0,0,0,0,0,0,0,1,2,0.37212867693211243,3718,1
3200,0,0.0,1,1,-1.1440465562247568,1,0,1,0,0,2,0,0,0,0,1,2,0.31558482621314643,2828,1
5328,1,0.0,0,0,-0.8198709771487799,1,2,1,0,0,0,0,2,2,0,1,2,1.0361150382319704,283,1
1021,0,0.0,1,0,1.0441386025380877,1,2,0,2,0,0,2,0,2,1,1,2,0.1427221968723077,3395,0
2467,0,0.0,0,0,-1.0224807140712655,1,0,2,1,1,1,1,1,1,0,0,3,-1.4001171584594794,989,0
6016,0,0.0,1,0,1.3277922342295674,1,0,0,2,0,2,0,0,0,0,1,3,-0.28539552999986373,3167,0
6771,1,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,1,3,0.21380589491900745,5513,0
424,1,0.0,1,0,0.9630947077690933,1,0,2,1,1,1,1,1,1,1,0,1,-1.4227346987470657,241,0
5139,1,0.0,0,0,-1.1440465562247568,1,0,2,1,1,1,1,1,1,0,0,3,-1.4534299319945043,5665,0
5424,0,0.0,1,1,1.0441386025380877,1,0,0,0,0,0,0,0,0,1,1,3,-0.6424295588253347,2056,0
3277,1,0.0,1,0,1.206226392076076,1,2,1,0,0,2,2,2,2,2,1,0,1.409304452977146,5460,0
6386,1,0.0,0,0,-0.2525637137658202,1,2,0,2,2,0,0,0,0,1,0,2,-0.07860659022764525,1034,0
4827,1,0.0,0,0,1.206226392076076,1,2,1,2,2,2,0,0,0,0,0,0,0.8632524088911315,4624,0
3965,0,0.0,1,1,1.0441386025380877,1,0,1,2,2,0,0,2,2,1,0,1,1.1395095081180797,4813,0
1125,0,0.0,1,0,1.4493580763830587,1,2,0,2,2,2,2,2,2,2,1,2,0.8955631807305408,5172,0
2164,0,0.0,1,1,1.165704444691579,1,2,1,2,2,2,0,0,2,1,1,1,1.186360127285223,4927,0
5981,0,0.0,0,0,0.3957874443861337,1,2,0,0,0,2,2,2,2,2,1,1,0.46744545385836955,2929,0
4216,1,0.0,0,0,-0.5767392928417971,1,2,1,0,0,0,0,2,0,0,0,0,0.6564634691189128,967,0
3003,0,0.0,0,0,0.9630947077690933,1,0,2,1,1,1,1,1,1,2,1,0,-1.4356590074828295,161,0
3496,0,0.0,0,0,-1.1440465562247568,1,2,1,0,2,0,0,0,2,0,1,2,0.8067085581721656,3076,1
6773,0,0.0,0,0,-1.1440465562247568,1,0,2,1,1,1,1,1,1,0,0,1,-1.406579312827361,6102,0
4754,0,0.0,0,1,0.11213381269465388,1,0,0,2,2,0,0,0,0,1,0,1,-0.27085568267212956,1646,0
512,0,0.0,1,1,1.2872702868450703,1,2,1,2,0,0,2,0,0,0,1,0,0.7372403987174357,4451,0
4573,0,0.0,0,0,-0.0499539768433346,1,0,2,1,1,1,1,1,1,1,0,3,-1.3904239269076564,5395,0
1432,0,0.0,0,0,-1.1440465562247568,1,0,0,0,2,0,0,0,0,0,0,1,-0.4291784646852343,924,1
3471,1,0.0,0,0,-1.184568503609254,1,0,0,0,0,0,0,2,0,0,0,1,-0.34193938071882973,1454,1
3427,1,0.0,1,1,-1.225090450993751,1,0,0,2,2,0,2,0,0,2,0,3,-0.1448436724984339,549,0
3756,0,0.0,1,1,-0.13099787161232884,1,0,1,0,0,0,0,2,2,0,1,1,0.7695511705568449,2269,0
1113,0,0.0,1,1,1.4493580763830587,1,2,1,0,0,0,0,2,0,1,1,2,0.6144594657276811,4696,1
405,1,0.0,0,1,-0.8198709771487799,1,0,0,2,0,0,0,2,2,0,1,3,0.1895728160394506,6163,0
2289,0,0.0,1,1,-0.9819587666867683,1,0,0,0,2,0,2,0,0,0,0,0,-0.24823814238454328,3424,0
2923,1,0.0,1,0,0.8820508130000991,1,2,1,2,2,2,0,2,2,0,0,2,1.4723104580639939,4994,0
721,1,0.0,1,1,1.489880023767556,1,0,1,0,2,0,2,2,0,2,1,3,0.9101030280582749,5202,0
6118,0,0.0,0,0,-0.2525637137658202,1,2,0,2,2,0,0,2,0,0,1,0,0.17826404589565756,1348,0
4773,0,0.0,1,0,1.6114458659210473,1,2,1,2,2,2,2,0,0,2,1,0,1.0668102714794092,5574,0
2044,1,0.0,0,1,-1.2656123983782481,1,0,0,2,0,0,0,0,0,0,0,3,-0.4324095418691753,4231,1
2884,1,0.0,0,0,-0.9009148719177741,1,0,1,0,0,0,0,2,2,0,1,2,0.8244794826838405,6246,1
241,0,0.0,1,1,-0.17151981899682595,1,0,1,0,0,0,0,0,0,1,1,0,0.20734374055112598,1598,0
3142,1,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,1,2,0.18795727744748023,5452,1
6988,0,0.0,1,0,-0.4551734506883058,1,2,1,0,0,0,0,2,2,0,1,2,0.9795711875130043,1549,0
5589,0,0.0,1,1,0.841528865615602,1,0,2,1,1,1,1,1,1,1,0,0,-1.4356590074828295,16,0
6608,1,0.0,0,1,0.841528865615602,1,0,1,2,2,2,0,0,2,1,0,2,1.0328839610480296,4266,0
1668,1,0.0,1,0,-0.3336076085348144,1,2,1,0,0,2,0,2,2,0,1,2,1.1976688974290162,2031,1
5807,0,0.0,1,0,1.5304019711520531,1,2,0,2,2,2,2,2,2,2,1,1,0.9957265734327089,5415,0
1154,1,0.0,0,0,1.165704444691579,1,2,1,2,2,2,0,2,2,1,1,2,1.4141510687530574,5220,0
1270,0,0.0,0,0,-0.860392924533277,1,0,0,2,0,0,2,0,0,1,1,3,-0.3031664545115387,5031,0
3102,1,0.0,0,0,-1.225090450993751,1,0,1,0,0,0,0,0,0,0,1,1,0.23642343520659395,1021,0
290,1,0.0,0,0,-0.2930856611503173,1,0,2,1,1,1,1,1,1,1,1,0,-1.4372745460747998,4335,0
1891,0,0.0,0,0,0.35526549700163657,1,2,0,0,2,0,0,0,0,1,1,1,-0.24823814238454328,2000,0
4220,1,0.0,1,0,-0.5767392928417971,1,2,1,0,0,0,0,2,2,0,1,2,0.9924954962487682,1183,1
2449,0,0.0,1,1,1.5709239185365502,1,2,0,2,2,2,2,2,2,2,1,1,0.85840579311522,5061,0
2867,0,0.0,1,1,0.07161186531015676,1,0,0,2,2,2,0,0,0,1,1,3,-0.1028396691072021,1674,0
316,1,0.0,0,0,-0.13099787161232884,1,0,1,0,0,2,2,2,2,0,1,1,1.1249696607903454,2434,0
5013,0,0.0,1,0,0.5578752339241222,1,2,1,0,2,0,2,2,2,1,1,2,1.2655215182917756,3901,0
1343,0,0.0,0,0,1.0441386025380877,1,2,1,2,2,2,0,2,2,1,1,2,1.4141510687530574,5118,0
6870,1,0.0,0,0,0.27422160223264236,1,2,1,0,2,0,0,0,0,1,0,1,0.5627622307846266,2798,0
4213,1,0.0,1,1,-1.1440465562247568,1,0,0,0,0,0,2,0,2,0,0,1,-0.08183766741158598,1931,1
3891,0,0.0,1,1,0.8010069182311049,1,2,1,0,2,2,0,2,0,1,1,1,1.0248062680881773,4209,0
6323,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,0,0,0,1,3,-0.6149654027618369,3750,0
211,0,0.0,1,0,1.5304019711520531,1,2,1,0,0,2,0,2,2,1,1,2,1.0878122731750253,5490,0
5173,1,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,2,2,0,1,2,0.85840579311522,6324,1
296,0,0.0,0,0,1.4088361289985616,1,2,0,2,0,2,2,2,2,2,1,3,0.6871587023663517,4716,0
6048,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.4372745460747998,1484,0
198,0,0.0,0,0,-0.2525637137658202,1,0,1,0,0,0,0,2,2,0,1,0,0.801861942396254,1910,1
4684,0,0.0,1,1,-0.09047592422783171,1,2,2,1,1,1,1,1,1,2,1,3,-1.2563342237741086,5958,0
1830,0,0.0,1,0,0.6389191286931164,1,0,1,0,0,2,2,2,2,0,1,1,1.1653581255896068,4082,0
5958,0,0.0,1,1,0.9225727603845962,1,0,0,2,2,0,0,0,0,0,0,2,-0.26762460548818856,2724,0
2696,1,0.0,0,0,-1.0224807140712655,1,2,1,0,0,0,0,0,2,0,1,3,0.6855431637743813,4929,1
6746,1,0.0,0,0,0.19317770746364812,1,2,1,2,0,0,0,2,0,0,1,2,0.8777922562188658,2924,0
278,0,0.0,1,0,-0.0499539768433346,1,0,1,0,2,0,0,0,2,0,1,0,0.6419236217911787,2327,0
1953,1,0.0,0,0,-1.1440465562247568,1,0,0,0,0,0,0,0,0,0,1,2,-0.5842701695143984,1595,0
6634,1,0.0,1,1,1.6114458659210473,1,2,2,1,1,1,1,1,1,2,1,1,-1.2563342237741086,1332,0
148,1,0.0,1,1,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.430812391706918,1488,0
4600,1,0.0,1,1,-0.9819587666867683,1,0,0,2,0,0,0,0,0,0,1,1,-0.409792001581589,3502,0
887,0,0.0,0,0,0.11213381269465388,1,0,2,1,1,1,1,1,1,1,0,3,-1.385577311131745,5731,0
5386,1,0.0,1,0,0.3957874443861337,1,2,1,0,0,2,2,2,2,0,1,0,1.362453833810003,3839,1
6075,0,0.0,1,1,-1.225090450993751,1,0,2,1,1,1,1,1,1,1,0,3,-1.4114259286032727,2699,0
5541,0,0.0,0,0,-0.5767392928417971,1,2,1,0,0,0,0,0,0,0,1,2,0.32850913494891026,629,0
5455,0,0.0,0,0,-0.3741295559193116,1,2,0,2,0,2,0,2,2,1,1,2,0.4706765310423103,1405,0
5856,0,0.0,0,0,-1.1440465562247568,1,0,0,0,0,0,0,0,0,0,1,3,-0.6036566326180439,1568,1
4300,1,0.0,1,0,1.5304019711520531,1,0,2,1,1,1,1,1,1,2,0,1,-1.4259657759310065,802,0
5216,0,0.0,0,0,-1.1440465562247568,1,2,0,0,0,0,0,0,0,0,0,2,-0.4291784646852343,1760,0
1950,1,0.0,0,0,-0.5362173454573,1,0,0,0,0,0,0,0,0,0,1,0,-0.6133498641698666,6256,0
3114,0,0.0,0,0,-0.5767392928417971,1,0,1,0,2,2,0,0,0,0,0,2,0.4464434521627534,648,0
4413,1,0.0,0,0,-1.225090450993751,1,2,1,0,0,0,0,0,0,0,1,1,0.2994294402934419,568,1
1751,1,0.0,0,0,0.5983971813086193,1,2,1,2,2,0,0,2,0,1,0,0,0.9957265734327089,3863,0
6525,0,0.0,1,1,0.8010069182311049,1,0,2,1,1,1,1,1,1,2,0,0,-1.4178880829711542,151,0
1,1,0.0,0,0,-0.9414368193022712,1,2,0,0,0,0,0,0,2,0,0,3,-0.1319193637626703,4503,0
667,0,0.0,1,0,-0.2525637137658202,1,2,0,2,2,2,2,2,2,1,1,1,0.8438659457874859,1949,0
5500,1,0.0,1,1,-0.9819587666867683,1,0,0,0,0,2,0,0,0,0,1,2,-0.4178696945414413,3544,1
3276,1,0.0,1,0,0.47683133915512793,1,0,0,0,2,2,2,2,0,1,1,2,0.22511466506280092,2829,0
4230,1,0.0,0,0,-1.225090450993751,1,0,0,0,0,0,0,0,0,0,1,0,-0.5616526292268119,6268,0
3957,0,0.0,1,1,-0.9414368193022712,1,2,1,0,0,0,0,2,0,0,1,0,0.6903897795502923,5793,1
3693,1,0.0,0,0,-0.2930856611503173,1,0,1,2,0,0,0,0,0,0,0,0,0.3333557507248214,1555,0
5493,1,0.0,0,0,0.43630939177063083,1,0,1,2,0,0,0,0,0,0,1,2,0.3624354453802898,2778,1
289,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.392039465499627,1624,1
3869,0,0.0,1,0,1.0441386025380877,1,2,1,0,2,2,0,0,2,1,1,2,0.9795711875130043,4645,0
5898,0,0.0,1,1,1.0846605499225848,1,2,0,2,0,2,2,2,0,2,1,3,0.4028239101795512,3843,0
6918,1,0.0,0,0,1.3683141816140645,1,2,1,0,2,0,2,2,2,1,1,2,1.3010633673151255,5418,0
2574,1,0.0,1,1,1.4493580763830587,1,0,2,1,1,1,1,1,1,2,0,0,-1.4227346987470657,681,0
2021,1,0.0,0,0,-0.5362173454573,1,2,1,2,0,2,0,0,0,0,1,2,0.671003316446647,1131,0
3178,1,0.0,0,0,-1.1440465562247568,1,0,2,1,1,1,1,1,1,0,0,3,-1.4291968531149475,5909,0
1626,0,0.0,0,0,1.5304019711520531,1,2,1,2,2,2,2,2,2,2,1,0,1.6047846226055715,5990,0
6148,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,0,0,0,1,3,-0.6165809413538075,3749,0
2241,0,0.0,0,0,-0.9819587666867683,1,2,1,0,0,0,0,0,0,0,1,2,0.36405098397226016,4754,0
2663,1,0.0,0,0,0.841528865615602,1,2,2,1,1,1,1,1,1,2,0,3,-1.2724896096938132,512,0
2848,1,0.0,1,1,-0.860392924533277,1,0,2,1,1,1,1,1,1,0,0,0,-1.3904239269076564,2323,0
4970,1,0.0,1,1,1.1251824973070819,1,2,1,2,0,2,2,2,2,2,1,2,1.5062367684953732,5255,0
3699,1,0.0,0,0,-0.6172612402262942,1,0,0,2,2,0,0,0,0,0,1,1,-0.2740867598560705,6406,0
5374,1,0.0,0,0,-1.184568503609254,1,0,0,0,0,0,0,0,0,0,1,2,-0.6682781762968621,419,1
514,1,0.0,1,0,1.5304019711520531,1,0,1,2,2,2,2,2,2,1,1,0,1.4706949194720234,5789,1
5953,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4388900846667703,1483,0
4288,0,0.0,1,0,-0.6577831876107914,1,0,2,1,1,1,1,1,1,0,0,3,-1.4340434688908588,2728,0
1749,0,0.0,1,1,1.0036166551535906,1,0,0,2,2,0,0,0,0,1,0,2,-0.3403238421268592,2654,0
662,1,0.0,1,1,0.19317770746364812,1,0,2,1,1,1,1,1,1,1,0,1,-1.4275813145229772,5356,0
250,0,0.0,1,0,1.6114458659210473,1,2,1,2,2,2,2,2,2,2,0,1,1.5547029262544871,5998,0
2634,1,0.0,1,0,-1.2656123983782481,1,2,1,0,0,0,0,0,0,0,1,0,0.34304898227664404,5722,1
1602,1,0.0,0,0,-0.6577831876107914,1,0,2,1,1,1,1,1,1,0,1,3,-1.430812391706918,2965,1
1159,0,0.0,0,0,-0.6172612402262942,1,2,0,0,0,2,2,2,0,0,1,3,0.162108659975953,205,0
3012,0,0.0,0,0,-0.6577831876107914,1,0,2,1,1,1,1,1,1,1,0,1,-1.442121161850711,2547,0
6659,0,0.0,0,0,-0.6983051349952885,1,0,0,0,0,2,0,0,2,0,1,2,-0.14645921109040427,6309,1
3018,0,0.0,0,0,-0.9009148719177741,1,0,2,1,1,1,1,1,1,1,1,3,-1.4275813145229772,1584,0
1466,0,0.0,0,1,0.5578752339241222,1,0,1,2,2,0,2,2,2,1,1,0,1.3317586005625641,4075,1
2524,1,0.0,1,1,1.2872702868450703,1,2,1,0,2,2,2,2,2,2,1,1,1.4610016879202008,5342,0
1545,0,0.0,0,0,-1.2656123983782481,1,2,1,0,2,0,0,0,0,0,1,3,0.490062994145956,5963,0
3573,1,0.0,1,1,-0.2930856611503173,1,0,0,0,2,2,0,0,0,1,0,3,-0.33386168775897745,644,0
6372,1,0.0,1,1,1.5709239185365502,1,0,1,2,2,2,2,2,0,2,0,1,1.1702047413655186,5627,0
1510,1,0.0,0,0,-0.9819587666867683,1,0,0,0,0,0,0,0,0,0,1,3,-0.6085032483939552,3721,1
716,0,0.0,1,1,1.6114458659210473,1,0,1,2,2,2,2,2,2,2,1,0,1.443230763408526,5883,0
581,1,0.0,1,0,1.6114458659210473,1,2,1,2,2,2,2,0,2,2,0,0,1.3446829092983277,5816,0
6301,1,0.0,1,0,-0.0499539768433346,1,2,1,0,2,2,0,2,0,0,0,2,0.9634158015932998,2617,1
4407,0,0.0,0,0,0.7199630234621106,1,2,1,0,0,0,0,2,2,0,1,2,1.0248062680881773,3998,0
5826,1,0.0,1,0,1.5709239185365502,1,2,0,2,0,2,2,2,2,2,0,2,0.620921620095563,4998,0
456,1,0.0,0,0,1.5709239185365502,1,2,1,2,0,0,2,0,2,1,0,1,1.0878122731750253,5305,0
4895,1,0.0,1,1,1.165704444691579,1,0,0,2,2,2,2,0,0,2,1,0,0.13141342672851422,3554,0
659,1,0.0,0,0,-0.009432029458837478,1,0,1,0,0,0,2,2,2,0,1,2,1.0409616540078819,2767,1
5379,0,0.0,0,1,-1.2656123983782481,1,0,1,0,0,0,0,0,2,0,1,2,0.5046028414736897,5970,1
4977,1,0.0,0,0,1.4493580763830587,1,2,1,2,2,2,0,0,2,2,1,0,1.2315952078603956,5601,0
4351,1,0.0,0,0,1.206226392076076,1,2,2,1,1,1,1,1,1,2,0,0,-1.311262535901104,793,0
730,0,0.0,0,1,-1.0224807140712655,1,0,1,0,0,0,0,0,0,0,1,2,0.22834574224674165,3995,0
4485,1,0.0,0,0,-0.4956953980728029,1,2,1,0,0,0,0,2,0,0,1,2,0.6871587023663517,1244,1
610,1,0.0,1,1,-1.0630026614557626,1,0,2,1,1,1,1,1,1,1,0,3,-1.4388900846667703,250,0
5975,1,0.0,1,1,-0.17151981899682595,1,2,1,0,0,0,0,2,2,1,0,0,0.9117185666502453,2223,0
3659,1,0.0,0,0,-0.21204176638132308,1,0,2,1,1,1,1,1,1,2,0,1,-1.4259657759310065,3981,0
3106,1,0.0,0,0,-1.0224807140712655,1,0,0,0,0,0,0,0,0,0,0,3,-0.6488917131932167,2408,0
4261,1,0.0,0,0,-0.2525637137658202,1,2,1,0,0,0,2,0,0,0,1,2,0.5336825361291582,1717,1
5554,1,0.0,0,0,1.2467483394605732,1,2,1,0,2,0,0,0,2,1,0,1,0.8551747159312793,4801,0
3017,1,0.0,0,0,-1.2656123983782481,1,0,0,0,2,0,0,0,0,0,1,2,-0.42756292609326396,4234,1
6815,0,0.0,0,1,0.841528865615602,1,2,0,0,2,2,2,2,2,1,1,2,0.6661567006707355,3775,0
1137,0,0.0,1,1,-0.7388270823797857,1,0,1,0,2,0,2,0,2,0,1,1,0.829326098459752,380,1
1516,0,0.0,0,0,-0.4551734506883058,1,0,1,0,2,0,2,2,2,0,1,0,1.136278430934139,1558,0
6944,1,0.0,0,0,-0.6172612402262942,1,0,2,1,1,1,1,1,1,1,0,3,-1.4227346987470657,2700,0
4758,1,0.0,1,1,-0.6577831876107914,1,0,2,1,1,1,1,1,1,2,0,3,-1.4049637742353906,2508,0
6341,0,0.0,0,0,0.11213381269465388,1,0,0,0,0,2,0,0,2,0,1,2,-0.06083566571597008,1727,0
4614,0,0.0,1,1,-0.17151981899682595,1,0,2,1,1,1,1,1,1,0,1,0,-1.4356590074828295,4509,0
3237,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.409810390011302,1613,0
